spliced	intron	gene_name
ENSMUSG00000087022.5	ENSMUSG00000087022.5-I	9130024F11Rik
ENSMUSG00000104310.2	ENSMUSG00000104310.2-I	Gm4081
ENSMUSG00000099945.2	ENSMUSG00000099945.2-I	1700126A01Rik
ENSMUSG00000038323.4	ENSMUSG00000038323.4-I	1700066M21Rik
ENSMUSG00000025971.7	ENSMUSG00000025971.7-I	Maip1
ENSMUSG00000038305.16	ENSMUSG00000038305.16-I	Spats2l
ENSMUSG00000119067.1	ENSMUSG00000119067.1-I	AC112971.1
ENSMUSG00000026039.10	ENSMUSG00000026039.10-I	Sgo2a
ENSMUSG00000063558.5	ENSMUSG00000063558.5-I	Aox1
ENSMUSG00000064294.13	ENSMUSG00000064294.13-I	Aox3
ENSMUSG00000038242.13	ENSMUSG00000038242.13-I	Aox4
ENSMUSG00000079554.3	ENSMUSG00000079554.3-I	Aox2
ENSMUSG00000051223.15	ENSMUSG00000051223.15-I	Bzw1
ENSMUSG00000026036.18	ENSMUSG00000026036.18-I	Nif3l1
ENSMUSG00000085054.3	ENSMUSG00000085054.3-I	Gm15834
ENSMUSG00000026032.9	ENSMUSG00000026032.9-I	Ndufb3
ENSMUSG00000099490.2	ENSMUSG00000099490.2-I	Gm18802
ENSMUSG00000059647.6	ENSMUSG00000059647.6-I	Cbx3-ps7
ENSMUSG00000102059.2	ENSMUSG00000102059.2-I	Gm20257
ENSMUSG00000101046.2	ENSMUSG00000101046.2-I	Gm28803
ENSMUSG00000026031.16	ENSMUSG00000026031.16-I	Cflar
ENSMUSG00000100236.2	ENSMUSG00000100236.2-I	Gm3841
ENSMUSG00000026029.15	ENSMUSG00000026029.15-I	Casp8
ENSMUSG00000102719.2	ENSMUSG00000102719.2-I	Gm37760
ENSMUSG00000026027.14	ENSMUSG00000026027.14-I	Stradb
ENSMUSG00000099752.2	ENSMUSG00000099752.2-I	Gm29018
ENSMUSG00000077616.3	ENSMUSG00000077616.3-I	Gm25502
ENSMUSG00000097573.3	ENSMUSG00000097573.3-I	G730003C15Rik
ENSMUSG00000101586.2	ENSMUSG00000101586.2-I	Gm29017
ENSMUSG00000099563.2	ENSMUSG00000099563.2-I	Gm19125
ENSMUSG00000026023.17	ENSMUSG00000026023.17-I	Cdk15
ENSMUSG00000099922.2	ENSMUSG00000099922.2-I	Gm29016
ENSMUSG00000041075.9	ENSMUSG00000041075.9-I	Fzd7
ENSMUSG00000047361.17	ENSMUSG00000047361.17-I	Gm973
ENSMUSG00000101400.2	ENSMUSG00000101400.2-I	Gm29596
ENSMUSG00000026020.10	ENSMUSG00000026020.10-I	Nop58
ENSMUSG00000077345.3	ENSMUSG00000077345.3-I	Snord70
ENSMUSG00000077358.3	ENSMUSG00000077358.3-I	Gm26293
ENSMUSG00000089512.5	ENSMUSG00000089512.5-I	Gm26287
ENSMUSG00000089093.5	ENSMUSG00000089093.5-I	Snord11
ENSMUSG00000067336.7	ENSMUSG00000067336.7-I	Bmpr2
ENSMUSG00000104052.2	ENSMUSG00000104052.2-I	Gm38125
ENSMUSG00000041040.13	ENSMUSG00000041040.13-I	Fam117b
ENSMUSG00000103696.2	ENSMUSG00000103696.2-I	Gm37531
ENSMUSG00000026017.14	ENSMUSG00000026017.14-I	Carf
ENSMUSG00000082609.2	ENSMUSG00000082609.2-I	Gm15464
ENSMUSG00000073664.12	ENSMUSG00000073664.12-I	Nbeal1
ENSMUSG00000049439.14	ENSMUSG00000049439.14-I	Cyp20a1
ENSMUSG00000103822.2	ENSMUSG00000103822.2-I	6030460B20Rik
ENSMUSG00000026782.16	ENSMUSG00000026782.16-I	Abi2
ENSMUSG00000084400.2	ENSMUSG00000084400.2-I	Gm11576
ENSMUSG00000084151.2	ENSMUSG00000084151.2-I	Gm11577
ENSMUSG00000101188.2	ENSMUSG00000101188.2-I	Eif4a-ps4
ENSMUSG00000026012.3	ENSMUSG00000026012.3-I	Cd28
ENSMUSG00000085965.2	ENSMUSG00000085965.2-I	2310016D23Rik
ENSMUSG00000104069.2	ENSMUSG00000104069.2-I	Gm37198
ENSMUSG00000083118.2	ENSMUSG00000083118.2-I	Gm11609
ENSMUSG00000083355.2	ENSMUSG00000083355.2-I	Gm11581
ENSMUSG00000102549.2	ENSMUSG00000102549.2-I	Gm38137
ENSMUSG00000026011.14	ENSMUSG00000026011.14-I	Ctla4
ENSMUSG00000081382.2	ENSMUSG00000081382.2-I	Rpl18-ps1
ENSMUSG00000026009.15	ENSMUSG00000026009.15-I	Icos
ENSMUSG00000102561.2	ENSMUSG00000102561.2-I	Gm37039
ENSMUSG00000082804.4	ENSMUSG00000082804.4-I	Rpl17-ps1
ENSMUSG00000085248.3	ENSMUSG00000085248.3-I	Gm11587
ENSMUSG00000085447.2	ENSMUSG00000085447.2-I	9530026F06Rik
ENSMUSG00000086408.2	ENSMUSG00000086408.2-I	Gm11588
ENSMUSG00000100965.2	ENSMUSG00000100965.2-I	Gm28449
ENSMUSG00000102168.2	ENSMUSG00000102168.2-I	Gm36943
ENSMUSG00000100381.2	ENSMUSG00000100381.2-I	Gm28094
ENSMUSG00000052062.15	ENSMUSG00000052062.15-I	Pard3b
ENSMUSG00000103656.2	ENSMUSG00000103656.2-I	Gm37205
ENSMUSG00000104402.2	ENSMUSG00000104402.2-I	Gm38012
ENSMUSG00000104081.2	ENSMUSG00000104081.2-I	Gm38278
ENSMUSG00000103002.2	ENSMUSG00000103002.2-I	Gm38075
ENSMUSG00000102359.2	ENSMUSG00000102359.2-I	Gm38351
ENSMUSG00000084333.2	ENSMUSG00000084333.2-I	Gm11599
ENSMUSG00000025969.16	ENSMUSG00000025969.16-I	Nrp2
ENSMUSG00000103032.2	ENSMUSG00000103032.2-I	Gm37121
ENSMUSG00000104991.3	ENSMUSG00000104991.3-I	Gm44468
ENSMUSG00000088953.3	ENSMUSG00000088953.3-I	Gm24942
ENSMUSG00000081617.2	ENSMUSG00000081617.2-I	Rps13-ps7
ENSMUSG00000081429.2	ENSMUSG00000081429.2-I	Rps27-ps1
ENSMUSG00000084799.8	ENSMUSG00000084799.8-I	Ino80dos
ENSMUSG00000101599.2	ENSMUSG00000101599.2-I	Gm20342
ENSMUSG00000025967.17	ENSMUSG00000025967.17-I	Eef1b2
ENSMUSG00000064612.4	ENSMUSG00000064612.4-I	Gm26457
ENSMUSG00000064602.3	ENSMUSG00000064602.3-I	Snora41
ENSMUSG00000086730.3	ENSMUSG00000086730.3-I	Platr12
ENSMUSG00000027520.17	ENSMUSG00000027520.17-I	Zdbf2
ENSMUSG00000025964.16	ENSMUSG00000025964.16-I	Adam23
ENSMUSG00000115378.2	ENSMUSG00000115378.2-I	Gm39653
ENSMUSG00000083066.2	ENSMUSG00000083066.2-I	Gm12748
ENSMUSG00000025962.16	ENSMUSG00000025962.16-I	Fastkd2
ENSMUSG00000082373.3	ENSMUSG00000082373.3-I	Gm13754
ENSMUSG00000044689.6	ENSMUSG00000044689.6-I	Gm13749
ENSMUSG00000086836.2	ENSMUSG00000086836.2-I	Gm13748
ENSMUSG00000086721.3	ENSMUSG00000086721.3-I	Gm13750
ENSMUSG00000025958.15	ENSMUSG00000025958.15-I	Creb1
ENSMUSG00000101832.2	ENSMUSG00000101832.2-I	Gm28982
ENSMUSG00000100437.2	ENSMUSG00000100437.2-I	Gm29152
ENSMUSG00000070871.11	ENSMUSG00000070871.11-I	Ccnyl1
ENSMUSG00000102140.2	ENSMUSG00000102140.2-I	Gm38058
ENSMUSG00000097264.2	ENSMUSG00000097264.2-I	Rpl31-ps24
ENSMUSG00000090042.2	ENSMUSG00000090042.2-I	Gm8550
ENSMUSG00000100774.2	ENSMUSG00000100774.2-I	Gm7329
ENSMUSG00000025949.17	ENSMUSG00000025949.17-I	Pikfyve
ENSMUSG00000025946.14	ENSMUSG00000025946.14-I	Pth2r
ENSMUSG00000082774.2	ENSMUSG00000082774.2-I	Gm8805
ENSMUSG00000025945.12	ENSMUSG00000025945.12-I	Crygf
ENSMUSG00000083242.2	ENSMUSG00000083242.2-I	Gm15659
ENSMUSG00000083289.2	ENSMUSG00000083289.2-I	Gm8812
ENSMUSG00000015222.19	ENSMUSG00000015222.19-I	Map2
ENSMUSG00000088850.3	ENSMUSG00000088850.3-I	Gm24729
ENSMUSG00000065694.3	ENSMUSG00000065694.3-I	Gm25411
ENSMUSG00000055567.19	ENSMUSG00000055567.19-I	Unc80
ENSMUSG00000026005.16	ENSMUSG00000026005.16-I	Rpe
ENSMUSG00000102776.2	ENSMUSG00000102776.2-I	Gm38162
ENSMUSG00000082057.2	ENSMUSG00000082057.2-I	Gm15789
ENSMUSG00000103382.2	ENSMUSG00000103382.2-I	Gm37755
ENSMUSG00000089420.4	ENSMUSG00000089420.4-I	Gm27934
ENSMUSG00000077328.3	ENSMUSG00000077328.3-I	Gm25832
ENSMUSG00000082212.2	ENSMUSG00000082212.2-I	Gm15826
ENSMUSG00000025991.9	ENSMUSG00000025991.9-I	Cps1
ENSMUSG00000086204.2	ENSMUSG00000086204.2-I	Gm15668
ENSMUSG00000077745.3	ENSMUSG00000077745.3-I	Gm26342
ENSMUSG00000082473.2	ENSMUSG00000082473.2-I	Kif22-ps
ENSMUSG00000085075.2	ENSMUSG00000085075.2-I	Gm15669
ENSMUSG00000104395.2	ENSMUSG00000104395.2-I	Gm37957
ENSMUSG00000087329.4	ENSMUSG00000087329.4-I	Gm15671
ENSMUSG00000101387.2	ENSMUSG00000101387.2-I	Pced1c-ps
ENSMUSG00000099804.2	ENSMUSG00000099804.2-I	Gm28497
ENSMUSG00000101156.2	ENSMUSG00000101156.2-I	Gm29114
ENSMUSG00000103402.2	ENSMUSG00000103402.2-I	Gm37930
ENSMUSG00000053153.15	ENSMUSG00000053153.15-I	Spag16
ENSMUSG00000075952.3	ENSMUSG00000075952.3-I	Gm23422
ENSMUSG00000045648.16	ENSMUSG00000045648.16-I	Vwc2l
ENSMUSG00000026192.14	ENSMUSG00000026192.14-I	Atic
ENSMUSG00000073652.11	ENSMUSG00000073652.11-I	Apol7d
ENSMUSG00000099707.7	ENSMUSG00000099707.7-I	Gm8883
ENSMUSG00000059483.6	ENSMUSG00000059483.6-I	Gm5528
ENSMUSG00000101496.2	ENSMUSG00000101496.2-I	Gm8885
ENSMUSG00000118839.1	ENSMUSG00000118839.1-I	AC120136.2
ENSMUSG00000119668.1	ENSMUSG00000119668.1-I	AC120136.3
ENSMUSG00000119873.1	ENSMUSG00000119873.1-I	AC120136.4
ENSMUSG00000118790.1	ENSMUSG00000118790.1-I	AC120136.1
ENSMUSG00000026188.12	ENSMUSG00000026188.12-I	Tmem169
ENSMUSG00000026187.10	ENSMUSG00000026187.10-I	Xrcc5
ENSMUSG00000085812.2	ENSMUSG00000085812.2-I	Gm15843
ENSMUSG00000039354.17	ENSMUSG00000039354.17-I	Smarcal1
ENSMUSG00000110712.2	ENSMUSG00000110712.2-I	Gm39662
ENSMUSG00000110487.2	ENSMUSG00000110487.2-I	Gm18035
ENSMUSG00000046330.11	ENSMUSG00000046330.11-I	Rpl37a
ENSMUSG00000039323.19	ENSMUSG00000039323.19-I	Igfbp2
ENSMUSG00000101968.7	ENSMUSG00000101968.7-I	1700027A15Rik
ENSMUSG00000101112.2	ENSMUSG00000101112.2-I	Gm29185
ENSMUSG00000101812.2	ENSMUSG00000101812.2-I	D530049I02Rik
ENSMUSG00000100044.2	ENSMUSG00000100044.2-I	Gm9553
ENSMUSG00000100429.2	ENSMUSG00000100429.2-I	Gm29186
ENSMUSG00000061815.12	ENSMUSG00000061815.12-I	Rufy4
ENSMUSG00000026180.9	ENSMUSG00000026180.9-I	Cxcr2
ENSMUSG00000118939.1	ENSMUSG00000118939.1-I	AC113473.1
ENSMUSG00000006304.15	ENSMUSG00000006304.15-I	Arpc2
ENSMUSG00000064272.4	ENSMUSG00000064272.4-I	Gpbar1
ENSMUSG00000101503.2	ENSMUSG00000101503.2-I	Gm28364
ENSMUSG00000026179.15	ENSMUSG00000026179.15-I	Pnkd
ENSMUSG00000099931.2	ENSMUSG00000099931.2-I	Gm29358
ENSMUSG00000103403.2	ENSMUSG00000103403.2-I	Gm37931
ENSMUSG00000073650.9	ENSMUSG00000073650.9-I	Catip
ENSMUSG00000026177.12	ENSMUSG00000026177.12-I	Slc11a1
ENSMUSG00000026176.14	ENSMUSG00000026176.14-I	Ctdsp1
ENSMUSG00000065468.3	ENSMUSG00000065468.3-I	Mir26b
ENSMUSG00000026175.13	ENSMUSG00000026175.13-I	Vil1
ENSMUSG00000026174.10	ENSMUSG00000026174.10-I	Cnot9
ENSMUSG00000026173.16	ENSMUSG00000026173.16-I	Plcd4
ENSMUSG00000026172.13	ENSMUSG00000026172.13-I	Bcs1l
ENSMUSG00000033276.19	ENSMUSG00000033276.19-I	Stk36
ENSMUSG00000033257.15	ENSMUSG00000033257.15-I	Ttll4
ENSMUSG00000026170.7	ENSMUSG00000026170.7-I	Cyp27a1
ENSMUSG00000033227.8	ENSMUSG00000033227.8-I	Wnt6
ENSMUSG00000026167.15	ENSMUSG00000026167.15-I	Wnt10a
ENSMUSG00000089964.2	ENSMUSG00000089964.2-I	Gm16582
ENSMUSG00000090071.5	ENSMUSG00000090071.5-I	Cdk5r2
ENSMUSG00000089653.2	ENSMUSG00000089653.2-I	Gm15841
ENSMUSG00000103145.2	ENSMUSG00000103145.2-I	Gm37744
ENSMUSG00000049339.17	ENSMUSG00000049339.17-I	Retreg2
ENSMUSG00000026197.13	ENSMUSG00000026197.13-I	Zfand2b
ENSMUSG00000026199.18	ENSMUSG00000026199.18-I	Ankzf1
ENSMUSG00000026201.13	ENSMUSG00000026201.13-I	Stk16
ENSMUSG00000118482.2	ENSMUSG00000118482.2-I	Gm50472
ENSMUSG00000026203.17	ENSMUSG00000026203.17-I	Dnajb2
ENSMUSG00000101840.2	ENSMUSG00000101840.2-I	Gm28294
ENSMUSG00000100556.2	ENSMUSG00000100556.2-I	Gm28902
ENSMUSG00000026208.10	ENSMUSG00000026208.10-I	Des
ENSMUSG00000026207.17	ENSMUSG00000026207.17-I	Speg
ENSMUSG00000033021.17	ENSMUSG00000033021.17-I	Gmppa
ENSMUSG00000033007.16	ENSMUSG00000033007.16-I	Asic4
ENSMUSG00000051703.15	ENSMUSG00000051703.15-I	Tmem198
ENSMUSG00000032968.5	ENSMUSG00000032968.5-I	Inha
ENSMUSG00000026213.16	ENSMUSG00000026213.16-I	Stk11ip
ENSMUSG00000082059.2	ENSMUSG00000082059.2-I	Gm15183
ENSMUSG00000006576.17	ENSMUSG00000006576.17-I	Slc4a3
ENSMUSG00000083244.2	ENSMUSG00000083244.2-I	Gm15180
ENSMUSG00000082528.2	ENSMUSG00000082528.2-I	Gm15182
ENSMUSG00000082012.2	ENSMUSG00000082012.2-I	Gm5257
ENSMUSG00000100827.2	ENSMUSG00000100827.2-I	Gm29069
ENSMUSG00000100553.7	ENSMUSG00000100553.7-I	Gm17751
ENSMUSG00000098611.3	ENSMUSG00000098611.3-I	Mir6343
ENSMUSG00000101849.2	ENSMUSG00000101849.2-I	Gm28386
ENSMUSG00000101506.2	ENSMUSG00000101506.2-I	Gm28385
ENSMUSG00000032908.10	ENSMUSG00000032908.10-I	Sgpp2
ENSMUSG00000102945.2	ENSMUSG00000102945.2-I	Gm37884
ENSMUSG00000101798.2	ENSMUSG00000101798.2-I	Gm28995
ENSMUSG00000012187.14	ENSMUSG00000012187.14-I	Mogat1
ENSMUSG00000100562.2	ENSMUSG00000100562.2-I	Gm29611
ENSMUSG00000032883.16	ENSMUSG00000032883.16-I	Acsl3
ENSMUSG00000079470.9	ENSMUSG00000079470.9-I	Utp14b
ENSMUSG00000047330.9	ENSMUSG00000047330.9-I	Kcne4
ENSMUSG00000101324.2	ENSMUSG00000101324.2-I	Gm29187
ENSMUSG00000104497.2	ENSMUSG00000104497.2-I	Gm10555
ENSMUSG00000026248.10	ENSMUSG00000026248.10-I	Mrpl44
ENSMUSG00000100397.2	ENSMUSG00000100397.2-I	Gm28071
ENSMUSG00000099753.2	ENSMUSG00000099753.2-I	Gm28058
ENSMUSG00000118883.1	ENSMUSG00000118883.1-I	AC083817.1
ENSMUSG00000099552.2	ENSMUSG00000099552.2-I	9830004L10Rik
ENSMUSG00000101257.2	ENSMUSG00000101257.2-I	2310015K22Rik
ENSMUSG00000101722.2	ENSMUSG00000101722.2-I	Gm29125
ENSMUSG00000101483.2	ENSMUSG00000101483.2-I	1700016L21Rik
ENSMUSG00000099918.2	ENSMUSG00000099918.2-I	Gm28066
ENSMUSG00000054976.15	ENSMUSG00000054976.15-I	Nyap2
ENSMUSG00000100561.2	ENSMUSG00000100561.2-I	Gm7516
ENSMUSG00000103571.2	ENSMUSG00000103571.2-I	Gm37114
ENSMUSG00000098797.3	ENSMUSG00000098797.3-I	Mir6344
ENSMUSG00000022591.6	ENSMUSG00000022591.6-I	Gm9747
ENSMUSG00000026142.16	ENSMUSG00000026142.16-I	Rhbdd1
ENSMUSG00000104493.2	ENSMUSG00000104493.2-I	Gm19552
ENSMUSG00000079465.9	ENSMUSG00000079465.9-I	Col4a3
ENSMUSG00000026150.15	ENSMUSG00000026150.15-I	Mff
ENSMUSG00000101450.2	ENSMUSG00000101450.2-I	Gm28941
ENSMUSG00000100170.2	ENSMUSG00000100170.2-I	Gm28942
ENSMUSG00000026159.14	ENSMUSG00000026159.14-I	Agfg1
ENSMUSG00000113880.2	ENSMUSG00000113880.2-I	A030005L19Rik
ENSMUSG00000113973.2	ENSMUSG00000113973.2-I	A030014E15Rik
ENSMUSG00000114011.2	ENSMUSG00000114011.2-I	Gm47955
ENSMUSG00000113097.2	ENSMUSG00000113097.2-I	Gm47959
ENSMUSG00000100432.2	ENSMUSG00000100432.2-I	Gm7539
ENSMUSG00000113267.2	ENSMUSG00000113267.2-I	Gm47969
ENSMUSG00000101315.2	ENSMUSG00000101315.2-I	Krtap28-13
ENSMUSG00000099691.2	ENSMUSG00000099691.2-I	Gm29518
ENSMUSG00000026166.15	ENSMUSG00000026166.15-I	Ccl20
ENSMUSG00000101173.2	ENSMUSG00000101173.2-I	Gm29519
ENSMUSG00000053161.17	ENSMUSG00000053161.17-I	Daw1
ENSMUSG00000079140.4	ENSMUSG00000079140.4-I	Gm6374
ENSMUSG00000077736.3	ENSMUSG00000077736.3-I	Gm24555
ENSMUSG00000101934.2	ENSMUSG00000101934.2-I	Gm18304
ENSMUSG00000093254.3	ENSMUSG00000093254.3-I	Mir5126
ENSMUSG00000073633.10	ENSMUSG00000073633.10-I	Fbxo36
ENSMUSG00000118590.2	ENSMUSG00000118590.2-I	Gm15433
ENSMUSG00000064281.8	ENSMUSG00000064281.8-I	Rpl19-ps1
ENSMUSG00000089976.2	ENSMUSG00000089976.2-I	Gm2389
ENSMUSG00000073631.3	ENSMUSG00000073631.3-I	Gm10553
ENSMUSG00000072109.12	ENSMUSG00000072109.12-I	A530040E14Rik
ENSMUSG00000090128.2	ENSMUSG00000090128.2-I	Gm16038
ENSMUSG00000089716.8	ENSMUSG00000089716.8-I	Gm6264
ENSMUSG00000118618.2	ENSMUSG00000118618.2-I	Gm52950
ENSMUSG00000079457.12	ENSMUSG00000079457.12-I	Gm7609
ENSMUSG00000090252.2	ENSMUSG00000090252.2-I	Gm16028
ENSMUSG00000079455.10	ENSMUSG00000079455.10-I	Gm16026
ENSMUSG00000089652.2	ENSMUSG00000089652.2-I	Gm16025
ENSMUSG00000101751.2	ENSMUSG00000101751.2-I	Gm2427
ENSMUSG00000118607.2	ENSMUSG00000118607.2-I	Gm7592
ENSMUSG00000118632.2	ENSMUSG00000118632.2-I	AC147806.1
ENSMUSG00000094127.2	ENSMUSG00000094127.2-I	G530012D18Rik
ENSMUSG00000090103.2	ENSMUSG00000090103.2-I	Gm16094
ENSMUSG00000070031.12	ENSMUSG00000070031.12-I	Sp140
ENSMUSG00000026222.17	ENSMUSG00000026222.17-I	Sp100
ENSMUSG00000098634.3	ENSMUSG00000098634.3-I	Mir8096
ENSMUSG00000100217.2	ENSMUSG00000100217.2-I	9930111H07Rik
ENSMUSG00000036707.17	ENSMUSG00000036707.17-I	Cab39
ENSMUSG00000026223.16	ENSMUSG00000026223.16-I	Itm2c
ENSMUSG00000026224.12	ENSMUSG00000026224.12-I	4933407L21Rik
ENSMUSG00000026226.17	ENSMUSG00000026226.17-I	Spata3
ENSMUSG00000026227.12	ENSMUSG00000026227.12-I	2810459M11Rik
ENSMUSG00000026229.18	ENSMUSG00000026229.18-I	Psmd1
ENSMUSG00000077274.3	ENSMUSG00000077274.3-I	Gm22786
ENSMUSG00000103272.2	ENSMUSG00000103272.2-I	Gm37914
ENSMUSG00000094638.2	ENSMUSG00000094638.2-I	Gm21972
ENSMUSG00000062590.14	ENSMUSG00000062590.14-I	Armc9
ENSMUSG00000079445.4	ENSMUSG00000079445.4-I	B3gnt7
ENSMUSG00000091806.2	ENSMUSG00000091806.2-I	Gm5258
ENSMUSG00000101853.2	ENSMUSG00000101853.2-I	Gm28627
ENSMUSG00000073627.8	ENSMUSG00000073627.8-I	C130036L24Rik
ENSMUSG00000036574.6	ENSMUSG00000036574.6-I	Tex44
ENSMUSG00000101328.2	ENSMUSG00000101328.2-I	Rpl30-ps6
ENSMUSG00000026238.15	ENSMUSG00000026238.15-I	Ptma
ENSMUSG00000102927.2	ENSMUSG00000102927.2-I	Gm37152
ENSMUSG00000026240.13	ENSMUSG00000026240.13-I	Cops7b
ENSMUSG00000103609.2	ENSMUSG00000103609.2-I	Gm37022
ENSMUSG00000053333.16	ENSMUSG00000053333.16-I	Dis3l2
ENSMUSG00000100768.2	ENSMUSG00000100768.2-I	Gm29055
ENSMUSG00000104121.2	ENSMUSG00000104121.2-I	Gm37485
ENSMUSG00000102383.2	ENSMUSG00000102383.2-I	Gm38142
ENSMUSG00000104400.2	ENSMUSG00000104400.2-I	Gm38010
ENSMUSG00000102293.2	ENSMUSG00000102293.2-I	Gm37541
ENSMUSG00000102649.2	ENSMUSG00000102649.2-I	Gm38021
ENSMUSG00000102571.2	ENSMUSG00000102571.2-I	Gm37967
ENSMUSG00000102956.2	ENSMUSG00000102956.2-I	Gm37017
ENSMUSG00000103984.2	ENSMUSG00000103984.2-I	Gm37447
ENSMUSG00000101940.3	ENSMUSG00000101940.3-I	Akp-ps1
ENSMUSG00000101625.2	ENSMUSG00000101625.2-I	Gm29371
ENSMUSG00000036500.5	ENSMUSG00000036500.5-I	Akp3
ENSMUSG00000036480.10	ENSMUSG00000036480.10-I	Prss56
ENSMUSG00000026251.14	ENSMUSG00000026251.14-I	Chrnd
ENSMUSG00000026253.15	ENSMUSG00000026253.15-I	Chrng
ENSMUSG00000026254.18	ENSMUSG00000026254.18-I	Eif4e2
ENSMUSG00000088318.3	ENSMUSG00000088318.3-I	Gm26187
ENSMUSG00000026255.16	ENSMUSG00000026255.16-I	Efhd1
ENSMUSG00000048000.16	ENSMUSG00000048000.16-I	Gigyf2
ENSMUSG00000026258.6	ENSMUSG00000026258.6-I	Snorc
ENSMUSG00000079434.9	ENSMUSG00000079434.9-I	Neu2
ENSMUSG00000091123.2	ENSMUSG00000091123.2-I	Gm17181
ENSMUSG00000026288.15	ENSMUSG00000026288.15-I	Inpp5d
ENSMUSG00000026289.16	ENSMUSG00000026289.16-I	Atg16l1
ENSMUSG00000087968.3	ENSMUSG00000087968.3-I	Gm25395
ENSMUSG00000089281.3	ENSMUSG00000089281.3-I	Scarna6
ENSMUSG00000056055.14	ENSMUSG00000056055.14-I	Sag
ENSMUSG00000070738.11	ENSMUSG00000070738.11-I	Dgkd
ENSMUSG00000103996.2	ENSMUSG00000103996.2-I	4833421G17Rik
ENSMUSG00000103591.2	ENSMUSG00000103591.2-I	Gm38365
ENSMUSG00000084021.2	ENSMUSG00000084021.2-I	Gm5832
ENSMUSG00000083478.2	ENSMUSG00000083478.2-I	Gm15375
ENSMUSG00000118514.2	ENSMUSG00000118514.2-I	Gm52970
ENSMUSG00000090165.9	ENSMUSG00000090165.9-I	Ugt1a10
ENSMUSG00000118583.2	ENSMUSG00000118583.2-I	Gm52971
ENSMUSG00000090175.2	ENSMUSG00000090175.2-I	Ugt1a9
ENSMUSG00000089675.2	ENSMUSG00000089675.2-I	Ugt1a8
ENSMUSG00000090124.8	ENSMUSG00000090124.8-I	Ugt1a7c
ENSMUSG00000082837.2	ENSMUSG00000082837.2-I	Gm15373
ENSMUSG00000090145.8	ENSMUSG00000090145.8-I	Ugt1a6b
ENSMUSG00000084195.3	ENSMUSG00000084195.3-I	Gm15372
ENSMUSG00000081261.2	ENSMUSG00000081261.2-I	Gm15370
ENSMUSG00000054545.18	ENSMUSG00000054545.18-I	Ugt1a6a
ENSMUSG00000081602.2	ENSMUSG00000081602.2-I	Gm15369
ENSMUSG00000082513.2	ENSMUSG00000082513.2-I	Gm15374
ENSMUSG00000082677.2	ENSMUSG00000082677.2-I	Gm15371
ENSMUSG00000089943.2	ENSMUSG00000089943.2-I	Ugt1a5
ENSMUSG00000118621.2	ENSMUSG00000118621.2-I	Gm52972
ENSMUSG00000081488.2	ENSMUSG00000081488.2-I	Gm15368
ENSMUSG00000083277.2	ENSMUSG00000083277.2-I	Gm15376
ENSMUSG00000090171.2	ENSMUSG00000090171.2-I	Ugt1a2
ENSMUSG00000089960.2	ENSMUSG00000089960.2-I	Ugt1a1
ENSMUSG00000079429.10	ENSMUSG00000079429.10-I	Mroh2a
ENSMUSG00000036251.17	ENSMUSG00000036251.17-I	Trpm8
ENSMUSG00000026295.13	ENSMUSG00000026295.13-I	Spp2
ENSMUSG00000100908.2	ENSMUSG00000100908.2-I	Gm28888
ENSMUSG00000100798.2	ENSMUSG00000100798.2-I	Gm19589
ENSMUSG00000104057.2	ENSMUSG00000104057.2-I	Gm38130
ENSMUSG00000100367.2	ENSMUSG00000100367.2-I	Gm29336
ENSMUSG00000097398.3	ENSMUSG00000097398.3-I	Platr5
ENSMUSG00000101333.2	ENSMUSG00000101333.2-I	Gm4753
ENSMUSG00000099378.2	ENSMUSG00000099378.2-I	1700067G17Rik
ENSMUSG00000099544.2	ENSMUSG00000099544.2-I	Gm18699
ENSMUSG00000036206.13	ENSMUSG00000036206.13-I	Sh3bp4
ENSMUSG00000102700.2	ENSMUSG00000102700.2-I	Gm38312
ENSMUSG00000055013.17	ENSMUSG00000055013.17-I	Agap1
ENSMUSG00000104114.2	ENSMUSG00000104114.2-I	Gm37297
ENSMUSG00000101662.2	ENSMUSG00000101662.2-I	Gm28499
ENSMUSG00000103252.2	ENSMUSG00000103252.2-I	Gm37521
ENSMUSG00000092627.3	ENSMUSG00000092627.3-I	D130058E05Rik
ENSMUSG00000100850.2	ENSMUSG00000100850.2-I	4930434B07Rik
ENSMUSG00000044337.6	ENSMUSG00000044337.6-I	Ackr3
ENSMUSG00000101028.2	ENSMUSG00000101028.2-I	Gm28723
ENSMUSG00000103292.2	ENSMUSG00000103292.2-I	Gm35048
ENSMUSG00000034432.12	ENSMUSG00000034432.12-I	Cops8
ENSMUSG00000056128.4	ENSMUSG00000056128.4-I	Gm9991
ENSMUSG00000026303.7	ENSMUSG00000026303.7-I	Mlph
ENSMUSG00000090550.3	ENSMUSG00000090550.3-I	Prlh
ENSMUSG00000026305.16	ENSMUSG00000026305.16-I	Lrrfip1
ENSMUSG00000070732.3	ENSMUSG00000070732.3-I	Rbm44
ENSMUSG00000034353.15	ENSMUSG00000034353.15-I	Ramp1
ENSMUSG00000034343.15	ENSMUSG00000034343.15-I	Ube2f
ENSMUSG00000083064.2	ENSMUSG00000083064.2-I	Gm7785
ENSMUSG00000026307.13	ENSMUSG00000026307.13-I	Scly
ENSMUSG00000049515.13	ENSMUSG00000049515.13-I	Espnl
ENSMUSG00000026308.9	ENSMUSG00000026308.9-I	Klhl30
